SignId,Id,X,Y,Z,Retro,Angle,Distance,UTC,R,G,B,H,S,V,pX,pY,Unnamed: 17,COLOR
7,51540,33.787,-84.406,245.339,0.76,-0.219,6.079,66093.359,247,242,219,50,0.114,0.969,0.019,0.381,,RED
7,51541,33.787,-84.406,245.278,0.74,-0.23,6.079,66093.359,210,211,209,90,0.008,0.827,0.014,0.46,,RED
7,51542,33.787,-84.406,245.209,0.71,-0.24,6.114,66093.359,217,232,243,206,0.106,0.953,0.028,0.549,,WHITE
7,51543,33.787,-84.406,245.147,0.71,-0.25,6.118,66093.359,206,218,233,214,0.118,0.914,0.019,0.629,,WHITE
7,51544,33.787,-84.406,245.085,0.59,-0.26,6.125,66093.359,228,218,231,286,0.055,0.906,0,0.709,,WHITE
8,53865,33.787,-84.406,245.537,0.75,-0.178,7.008,66093.865,209,139,152,348,0.333,0.82,1,0,,RED
8,53866,33.787,-84.406,245.466,0.8,-0.189,7.014,66093.865,218,123,113,6,0.482,0.855,0.98,0.192,,RED
8,53867,33.787,-84.406,245.394,0.79,-0.199,7.02,66093.865,222,132,120,8,0.459,0.871,0.98,0.386,,RED
8,53868,33.787,-84.406,245.317,0.78,-0.209,7.047,66093.865,225,131,129,2,0.427,0.882,0.98,0.595,,RED
8,53869,33.787,-84.406,245.246,0.76,-0.219,7.05,66093.865,226,130,129,0,0.427,0.886,0.98,0.786,,RED
8,53928,33.787,-84.406,245.498,0.8,-0.189,6.86,66093.878,220,128,112,8,0.49,0.863,0.88,0.105,,RED
8,53929,33.787,-84.406,245.426,0.8,-0.199,6.873,66093.879,228,125,119,4,0.478,0.894,0.88,0.3,,RED
8,53930,33.787,-84.406,245.357,0.81,-0.209,6.876,66093.879,229,129,123,4,0.463,0.898,0.881,0.486,,RED
8,53931,33.787,-84.406,245.282,0.8,-0.219,6.902,66093.879,225,127,122,2,0.459,0.882,0.88,0.689,,RED
8,53932,33.787,-84.406,245.212,0.78,-0.23,6.907,66093.879,227,127,125,2,0.451,0.89,0.861,0.878,,RED
8,53989,33.787,-84.406,245.534,0.77,-0.189,6.69,66093.892,222,127,123,2,0.447,0.871,0.782,0.008,,RED
8,53990,33.787,-84.406,245.461,0.81,-0.199,6.722,66093.892,227,123,119,2,0.475,0.89,0.78,0.205,,RED
8,53991,33.787,-84.406,245.391,0.8,-0.209,6.73,66093.892,229,126,121,2,0.471,0.898,0.781,0.395,,RED
8,53992,33.787,-84.406,245.323,0.81,-0.219,6.736,66093.892,231,129,124,2,0.463,0.906,0.762,0.578,,RED
8,53993,33.787,-84.406,245.253,0.81,-0.23,6.746,66093.892,230,129,121,4,0.475,0.902,0.762,0.768,,RED
8,53994,33.787,-84.406,245.183,0.77,-0.24,6.758,66093.892,230,129,120,4,0.478,0.902,0.763,0.957,,RED
8,54044,33.787,-84.406,245.496,0.81,-0.199,6.567,66093.905,228,126,121,2,0.471,0.894,0.681,0.111,,RED
8,54045,33.787,-84.406,245.43,0.8,-0.209,6.571,66093.905,231,126,119,4,0.486,0.906,0.682,0.289,,RED
8,54046,33.787,-84.406,245.363,0.81,-0.219,6.574,66093.905,232,130,125,2,0.463,0.91,0.663,0.47,,RED
8,54047,33.787,-84.406,245.29,0.81,-0.23,6.607,66093.905,229,127,119,4,0.478,0.898,0.681,0.668,,RED
8,54048,33.787,-84.406,245.219,0.81,-0.24,6.625,66093.905,236,132,119,6,0.494,0.925,0.661,0.859,,RED
8,54102,33.787,-84.406,245.529,0.77,-0.199,6.424,66093.918,230,130,125,2,0.455,0.902,0.58,0.022,,RED
8,54103,33.787,-84.406,245.463,0.81,-0.209,6.429,66093.918,231,126,118,4,0.49,0.906,0.581,0.2,,RED
8,54104,33.787,-84.406,245.398,0.8,-0.219,6.431,66093.919,232,127,120,4,0.482,0.91,0.562,0.376,,RED
8,54105,33.787,-84.406,245.329,0.81,-0.23,6.453,66093.919,232,127,117,6,0.494,0.91,0.562,0.562,,RED
8,54106,33.787,-84.406,245.263,0.8,-0.24,6.46,66093.919,232,125,118,4,0.49,0.91,0.562,0.741,,RED
8,54107,33.787,-84.406,245.196,0.81,-0.25,6.471,66093.919,233,130,124,4,0.467,0.914,0.564,0.922,,RED
8,54162,33.787,-84.406,245.498,0.81,-0.209,6.282,66093.932,233,126,123,2,0.471,0.914,0.481,0.105,,RED
8,54163,33.787,-84.406,245.436,0.8,-0.219,6.281,66093.932,235,130,122,4,0.482,0.922,0.463,0.273,,RED
8,54164,33.787,-84.406,245.369,0.82,-0.23,6.299,66093.932,235,131,123,4,0.478,0.922,0.463,0.454,,RED
8,54165,33.787,-84.406,245.299,0.81,-0.24,6.327,66093.932,233,126,117,4,0.498,0.914,0.481,0.643,,RED
8,54166,33.787,-84.406,245.238,0.81,-0.25,6.32,66093.932,231,125,113,6,0.51,0.906,0.465,0.808,,RED
8,54167,33.787,-84.406,245.167,0.62,-0.26,6.35,66093.932,235,131,117,8,0.502,0.922,0.463,1,,RED
8,54225,33.787,-84.406,245.536,0.76,-0.209,6.126,66093.945,229,132,132,0,0.424,0.898,0.383,0.003,,RED
8,54226,33.787,-84.406,245.472,0.81,-0.219,6.139,66093.945,233,127,120,4,0.486,0.914,0.383,0.176,,RED
8,54227,33.787,-84.406,245.41,0.8,-0.23,6.141,66093.945,235,131,127,2,0.459,0.922,0.366,0.343,,RED
8,54228,33.787,-84.406,245.342,0.82,-0.24,6.169,66093.945,233,130,123,4,0.471,0.914,0.363,0.527,,RED
8,54229,33.787,-84.406,245.279,0.8,-0.25,6.175,66093.945,235,130,123,4,0.478,0.922,0.363,0.697,,RED
8,54230,33.787,-84.406,245.215,0.81,-0.26,6.185,66093.945,232,123,111,6,0.522,0.91,0.366,0.87,,RED
8,54285,33.787,-84.406,245.506,0.8,-0.219,6.002,66093.958,237,133,131,2,0.447,0.929,0.282,0.084,,RED
8,54286,33.787,-84.406,245.444,0.81,-0.23,6.01,66093.959,233,130,123,4,0.471,0.914,0.282,0.251,,RED
8,54287,33.787,-84.406,245.384,0.82,-0.24,6.011,66093.959,237,132,125,4,0.475,0.929,0.265,0.414,,RED
8,54288,33.787,-84.406,245.32,0.81,-0.25,6.028,66093.959,236,131,124,4,0.475,0.925,0.265,0.586,,RED
8,54289,33.787,-84.406,245.257,0.8,-0.26,6.04,66093.959,238,130,124,4,0.478,0.933,0.265,0.757,,RED
8,54290,33.787,-84.406,245.196,0.79,-0.271,6.046,66093.959,235,129,122,4,0.482,0.922,0.249,0.922,,RED
8,54346,33.787,-84.406,245.535,0.51,-0.219,5.896,66093.972,232,136,126,6,0.459,0.91,0.226,0.005,,RED
8,54347,33.787,-84.406,245.481,0.8,-0.23,5.872,66093.972,237,132,124,4,0.478,0.929,0.181,0.151,,RED
8,54348,33.787,-84.406,245.422,0.81,-0.24,5.875,66093.972,235,132,124,4,0.471,0.922,0.183,0.311,,RED
8,54349,33.787,-84.406,245.36,0.81,-0.25,5.888,66093.972,236,131,122,4,0.482,0.925,0.183,0.478,,RED
8,54350,33.787,-84.406,245.3,0.8,-0.26,5.896,66093.972,237,130,123,4,0.482,0.929,0.168,0.641,,RED
8,54351,33.787,-84.406,245.238,0.8,-0.271,5.909,66093.972,236,126,120,4,0.49,0.925,0.168,0.808,,RED
8,54352,33.787,-84.406,245.168,0.72,-0.281,5.948,66093.972,227,128,120,4,0.471,0.89,0.181,0.997,,RED
8,54407,33.787,-84.406,245.521,0.73,-0.23,5.72,66093.985,235,135,129,4,0.451,0.922,0.082,0.043,,RED
8,54408,33.787,-84.406,245.464,0.8,-0.24,5.723,66093.985,235,130,122,4,0.482,0.922,0.087,0.197,,RED
8,54409,33.787,-84.406,245.402,0.8,-0.25,5.741,66093.985,235,132,124,4,0.471,0.922,0.087,0.365,,RED
8,54410,33.787,-84.406,245.342,0.79,-0.26,5.753,66093.985,236,129,122,4,0.482,0.925,0.087,0.527,,RED
8,54411,33.787,-84.406,245.284,0.78,-0.271,5.758,66093.985,235,128,119,4,0.494,0.922,0.078,0.684,,RED
8,54412,33.787,-84.406,245.221,0.75,-0.281,5.778,66093.985,236,127,116,6,0.51,0.925,0.078,0.854,,RED
8,54468,33.787,-84.406,245.495,0.59,-0.24,5.602,66093.998,231,138,128,6,0.447,0.906,0,0.114,,RED
8,54469,33.787,-84.406,245.436,0.61,-0.25,5.618,66093.999,243,133,120,6,0.506,0.953,0.017,0.273,,RED
8,54470,33.787,-84.406,245.376,0.56,-0.26,5.632,66093.999,240,133,127,4,0.471,0.941,0.017,0.435,,RED
8,54471,33.787,-84.406,245.253,0.5,-0.281,5.676,66093.999,235,130,120,6,0.49,0.922,0.033,0.768,,RED
9,55968,33.787,-84.406,245.578,0.61,-0.189,7.147,66094.331,255,247,247,0,0.031,1,1,0.506,,WHITE
9,55969,33.787,-84.406,245.508,0.65,-0.199,7.138,66094.331,255,255,255,0,0,1,0.978,0.634,,WHITE
9,56028,33.787,-84.406,245.819,0.58,-0.158,7.017,66094.344,255,254,254,0,0.004,1,0.955,0.066,,WHITE
9,56029,33.787,-84.406,245.751,0.71,-0.168,6.998,66094.344,255,255,255,0,0,1,0.929,0.19,,WHITE
9,56030,33.787,-84.406,245.685,0.7,-0.178,6.971,66094.344,255,255,255,0,0,1,0.885,0.311,,WHITE
9,56031,33.787,-84.406,245.619,0.56,-0.189,6.951,66094.344,255,255,255,0,0,1,0.864,0.431,,WHITE
9,56032,33.787,-84.406,245.55,0.64,-0.199,6.943,66094.344,255,255,255,0,0,1,0.845,0.558,,WHITE
9,56033,33.787,-84.406,245.481,0.72,-0.209,6.942,66094.344,255,255,255,0,0,1,0.828,0.684,,WHITE
9,56034,33.787,-84.406,245.414,0.76,-0.219,6.929,66094.345,255,255,255,0,0,1,0.812,0.806,,WHITE
9,56035,33.787,-84.406,245.343,0.76,-0.23,6.937,66094.345,255,255,255,0,0,1,0.813,0.936,,WHITE
9,56093,33.787,-84.406,245.787,0.7,-0.168,6.798,66094.358,255,255,255,0,0,1,0.79,0.124,,WHITE
9,56094,33.787,-84.406,245.72,0.75,-0.178,6.791,66094.358,255,255,255,0,0,1,0.77,0.247,,WHITE
9,56095,33.787,-84.406,245.654,0.77,-0.189,6.778,66094.358,255,255,255,0,0,1,0.752,0.367,,WHITE
9,56096,33.787,-84.406,245.588,0.79,-0.199,6.769,66094.358,255,255,255,0,0,1,0.735,0.488,,WHITE
9,56097,33.787,-84.406,245.517,0.8,-0.209,6.782,66094.358,255,255,255,0,0,1,0.735,0.618,,WHITE
9,56098,33.787,-84.406,245.45,0.8,-0.219,6.774,66094.358,255,255,255,0,0,1,0.72,0.74,,WHITE
9,56099,33.787,-84.406,245.384,0.82,-0.23,6.768,66094.358,255,255,255,0,0,1,0.706,0.861,,WHITE
9,56153,33.787,-84.406,245.819,0.79,-0.168,6.625,66094.371,255,255,255,0,0,1,0.676,0.066,,WHITE
9,56154,33.787,-84.406,245.755,0.8,-0.178,6.608,66094.371,255,255,255,0,0,1,0.659,0.183,,WHITE
9,56155,33.787,-84.406,245.683,0.81,-0.189,6.636,66094.371,255,255,255,0,0,1,0.658,0.314,,WHITE
9,56156,33.787,-84.406,245.621,0.82,-0.199,6.613,66094.371,255,255,255,0,0,1,0.643,0.428,,WHITE
9,56157,33.787,-84.406,245.551,0.83,-0.209,6.632,66094.371,255,255,255,0,0,1,0.642,0.556,,WHITE
9,56158,33.787,-84.406,245.486,0.82,-0.219,6.625,66094.371,255,255,255,0,0,1,0.627,0.675,,WHITE
9,56159,33.787,-84.406,245.421,0.83,-0.23,6.617,66094.371,255,255,255,0,0,1,0.617,0.793,,WHITE
9,56160,33.787,-84.406,245.353,0.82,-0.24,6.625,66094.371,255,255,255,0,0,1,0.617,0.918,,WHITE
9,56218,33.787,-84.406,245.847,0.72,-0.168,6.484,66094.384,255,255,255,0,0,1,0.582,0.015,,WHITE
9,56219,33.787,-84.406,245.784,0.82,-0.178,6.466,66094.384,255,255,255,0,0,1,0.565,0.13,,WHITE
9,56220,33.787,-84.406,245.72,0.82,-0.189,6.459,66094.384,255,255,255,0,0,1,0.548,0.247,,WHITE
9,56221,33.787,-84.406,245.652,0.83,-0.199,6.474,66094.384,255,255,255,0,0,1,0.548,0.371,,WHITE
9,56222,33.787,-84.406,245.589,0.83,-0.209,6.468,66094.384,255,255,255,0,0,1,0.534,0.486,,WHITE
9,56223,33.787,-84.406,245.528,0.83,-0.219,6.449,66094.384,255,255,255,0,0,1,0.526,0.598,,WHITE
9,56224,33.787,-84.406,245.452,0.83,-0.23,6.497,66094.384,255,255,255,0,0,1,0.534,0.737,,WHITE
9,56225,33.787,-84.406,245.387,0.83,-0.24,6.497,66094.385,255,255,255,0,0,1,0.537,0.856,,WHITE
9,56226,33.787,-84.406,245.321,0.76,-0.25,6.504,66094.385,255,254,253,30,0.008,1,0.522,0.976,,WHITE
9,56282,33.787,-84.406,245.809,0.83,-0.178,6.332,66094.398,255,255,255,0,0,1,0.47,0.084,,WHITE
9,56283,33.787,-84.406,245.743,0.83,-0.189,6.347,66094.398,255,255,255,0,0,1,0.47,0.205,,WHITE
9,56284,33.787,-84.406,245.683,0.84,-0.199,6.323,66094.398,255,255,255,0,0,1,0.458,0.314,,WHITE
9,56285,33.787,-84.406,245.62,0.84,-0.209,6.323,66094.398,255,255,255,0,0,1,0.442,0.43,,WHITE
9,56286,33.787,-84.406,245.552,0.83,-0.219,6.342,66094.398,255,255,255,0,0,1,0.458,0.554,,WHITE
9,56287,33.787,-84.406,245.488,0.83,-0.23,6.347,66094.398,255,255,255,0,0,1,0.442,0.671,,WHITE
9,56288,33.787,-84.406,245.422,0.83,-0.24,6.356,66094.398,255,255,255,0,0,1,0.446,0.792,,WHITE
9,56289,33.787,-84.406,245.359,0.83,-0.25,6.356,66094.398,255,255,255,0,0,1,0.432,0.907,,WHITE
9,56345,33.787,-84.406,245.836,0.82,-0.178,6.185,66094.411,255,255,255,0,0,1,0.377,0.035,,WHITE
9,56346,33.787,-84.406,245.776,0.83,-0.189,6.174,66094.411,255,255,255,0,0,1,0.362,0.144,,WHITE
9,56347,33.787,-84.406,245.709,0.85,-0.199,6.199,66094.411,255,255,255,0,0,1,0.377,0.267,,WHITE
9,56348,33.787,-84.406,245.645,0.84,-0.209,6.204,66094.411,255,255,255,0,0,1,0.36,0.384,,WHITE
9,56349,33.787,-84.406,245.585,0.84,-0.219,6.198,66094.411,255,255,255,0,0,1,0.365,0.494,,WHITE
9,56350,33.787,-84.406,245.517,0.83,-0.23,6.222,66094.411,255,255,255,0,0,1,0.362,0.618,,WHITE
9,56351,33.787,-84.406,245.457,0.83,-0.24,6.213,66094.411,255,255,255,0,0,1,0.351,0.728,,WHITE
9,56352,33.787,-84.406,245.397,0.84,-0.25,6.208,66094.411,255,255,255,0,0,1,0.343,0.837,,WHITE
9,56353,33.787,-84.406,245.33,0.78,-0.26,6.228,66094.411,255,255,255,0,0,1,0.343,0.96,,WHITE
9,56409,33.787,-84.406,245.855,0.67,-0.178,6.088,66094.424,255,255,255,0,0,1,0.323,0,,WHITE
9,56410,33.787,-84.406,245.795,0.84,-0.188,6.078,66094.424,255,255,255,0,0,1,0.301,0.11,,WHITE
9,56411,33.787,-84.406,245.736,0.84,-0.199,6.068,66094.424,255,255,255,0,0,1,0.282,0.218,,WHITE
9,56412,33.787,-84.406,245.674,0.85,-0.209,6.074,66094.424,255,255,255,0,0,1,0.284,0.331,,WHITE
9,56413,33.787,-84.406,245.611,0.85,-0.219,6.085,66094.424,255,255,255,0,0,1,0.284,0.446,,WHITE
9,56414,33.787,-84.406,245.551,0.84,-0.23,6.079,66094.424,255,255,255,0,0,1,0.27,0.556,,WHITE
9,56415,33.787,-84.406,245.49,0.85,-0.24,6.079,66094.424,255,255,255,0,0,1,0.274,0.667,,WHITE
9,56416,33.787,-84.406,245.428,0.84,-0.25,6.087,66094.424,255,255,255,0,0,1,0.262,0.781,,WHITE
9,56417,33.787,-84.406,245.368,0.83,-0.26,6.087,66094.425,255,255,255,0,0,1,0.268,0.89,,WHITE
9,56477,33.787,-84.406,245.822,0.84,-0.189,5.94,66094.438,255,255,255,0,0,1,0.228,0.06,,WHITE
9,56478,33.787,-84.406,245.76,0.84,-0.199,5.949,66094.438,255,255,255,0,0,1,0.209,0.174,,WHITE
9,56479,33.787,-84.406,245.706,0.85,-0.209,5.922,66094.438,255,255,255,0,0,1,0.19,0.272,,WHITE
9,56480,33.787,-84.406,245.639,0.85,-0.219,5.956,66094.438,255,255,255,0,0,1,0.207,0.395,,WHITE
9,56481,33.787,-84.406,245.579,0.85,-0.23,5.959,66094.438,255,255,255,0,0,1,0.188,0.505,,WHITE
9,56482,33.787,-84.406,245.519,0.85,-0.24,5.96,66094.438,255,255,255,0,0,1,0.19,0.614,,WHITE
9,56483,33.787,-84.406,245.455,0.85,-0.25,5.979,66094.438,255,255,255,0,0,1,0.19,0.731,,WHITE
9,56484,33.787,-84.406,245.401,0.84,-0.26,5.959,66094.438,255,255,255,0,0,1,0.17,0.83,,WHITE
9,56485,33.787,-84.406,245.333,0.83,-0.271,5.991,66094.438,255,255,255,0,0,1,0.18,0.954,,WHITE
9,56543,33.787,-84.406,245.844,0.77,-0.189,5.824,66094.451,255,255,255,0,0,1,0.17,0.02,,WHITE
9,56544,33.787,-84.406,245.785,0.84,-0.199,5.825,66094.451,255,255,255,0,0,1,0.146,0.128,,WHITE
9,56545,33.787,-84.406,245.728,0.84,-0.209,5.82,66094.451,255,255,255,0,0,1,0.135,0.232,,WHITE
9,56546,33.787,-84.406,245.669,0.85,-0.219,5.822,66094.451,255,255,255,0,0,1,0.114,0.34,,WHITE
9,56547,33.787,-84.406,245.607,0.85,-0.23,5.841,66094.451,255,255,255,0,0,1,0.117,0.453,,WHITE
9,56548,33.787,-84.406,245.55,0.85,-0.24,5.835,66094.451,255,255,255,0,0,1,0.113,0.558,,WHITE
9,56549,33.787,-84.406,245.496,0.85,-0.25,5.816,66094.451,255,255,255,0,0,1,0.089,0.656,,WHITE
9,56550,33.787,-84.406,245.427,0.85,-0.26,5.859,66094.451,255,255,255,0,0,1,0.095,0.782,,WHITE
9,56551,33.787,-84.406,245.374,0.85,-0.271,5.844,66094.451,255,255,255,0,0,1,0.098,0.879,,WHITE
9,56552,33.787,-84.406,245.308,0.76,-0.281,5.873,66094.451,221,253,244,164,0.125,0.992,0.081,1,,WHITE
9,56606,33.787,-84.406,245.811,0.75,-0.199,5.708,66094.464,255,255,255,0,0,1,0.123,0.08,,WHITE
9,56607,33.787,-84.406,245.754,0.75,-0.209,5.708,66094.464,255,255,255,0,0,1,0.11,0.185,,WHITE
9,56608,33.787,-84.406,245.702,0.74,-0.219,5.681,66094.464,253,255,255,180,0.008,1,0.037,0.28,,WHITE
9,56609,33.787,-84.406,245.636,0.75,-0.23,5.721,66094.464,255,255,255,0,0,1,0.073,0.4,,WHITE
9,56610,33.787,-84.406,245.58,0.74,-0.24,5.718,66094.464,255,255,255,0,0,1,0.06,0.503,,WHITE
9,56611,33.787,-84.406,245.52,0.74,-0.25,5.728,66094.464,255,253,252,20,0.012,1,0.037,0.612,,WHITE
9,56612,33.787,-84.406,245.461,0.74,-0.26,5.737,66094.464,255,255,255,0,0,1,0.037,0.72,,WHITE
9,56613,33.787,-84.406,245.403,0.73,-0.271,5.741,66094.465,254,255,254,120,0.004,1,0.024,0.826,,WHITE
9,56614,33.787,-84.406,245.345,0.74,-0.281,5.746,66094.465,253,255,252,100,0.012,1,0,0.932,,WHITE
10,57926,33.787,-84.406,245.851,0.68,-0.148,8.061,66094.77,220,218,241,246,0.094,0.945,1,0.34,,WHITE
10,57927,33.787,-84.406,245.774,0.72,-0.158,8.036,66094.77,197,165,183,326,0.161,0.773,0.989,0.423,,WHITE
10,57928,33.787,-84.406,245.692,0.75,-0.168,8.034,66094.77,197,128,134,354,0.349,0.773,0.978,0.512,,WHITE
10,57929,33.787,-84.406,245.608,0.72,-0.178,8.05,66094.77,202,118,127,354,0.416,0.792,0.977,0.603,,WHITE
10,57930,33.787,-84.406,245.531,0.73,-0.189,8.028,66094.77,197,129,130,0,0.345,0.773,0.968,0.686,,RED
10,57985,33.787,-84.406,245.882,0.77,-0.148,7.913,66094.784,197,115,125,352,0.416,0.773,0.94,0.306,,WHITE
10,57986,33.787,-84.406,245.809,0.77,-0.158,7.866,66094.784,241,245,254,222,0.051,0.996,0.919,0.385,,WHITE
10,57987,33.787,-84.406,245.722,0.77,-0.168,7.905,66094.784,196,115,121,356,0.412,0.769,0.929,0.479,,WHITE
10,57988,33.787,-84.406,245.643,0.75,-0.178,7.899,66094.784,200,117,119,358,0.416,0.784,0.919,0.565,,WHITE
10,57989,33.787,-84.406,245.565,0.74,-0.189,7.891,66094.784,202,118,119,0,0.416,0.792,0.908,0.649,,RED
10,57990,33.787,-84.406,245.488,0.76,-0.199,7.88,66094.784,200,119,117,2,0.416,0.784,0.899,0.733,,RED
10,58042,33.787,-84.406,245.987,0.71,-0.137,7.781,66094.797,196,121,127,356,0.384,0.769,0.893,0.193,,WHITE
10,58043,33.787,-84.406,245.91,0.77,-0.148,7.768,66094.797,201,123,131,354,0.388,0.788,0.881,0.276,,WHITE
10,58044,33.787,-84.406,245.832,0.78,-0.158,7.76,66094.797,206,167,197,314,0.188,0.808,0.87,0.36,,WHITE
10,58045,33.787,-84.406,245.754,0.77,-0.168,7.759,66094.797,238,236,241,264,0.02,0.945,0.87,0.445,,WHITE
10,58046,33.787,-84.406,245.673,0.77,-0.178,7.769,66094.797,199,116,120,358,0.416,0.78,0.859,0.532,,WHITE
10,58047,33.787,-84.406,245.595,0.73,-0.189,7.766,66094.797,201,120,120,0,0.404,0.788,0.859,0.617,,RED
10,58048,33.787,-84.406,245.518,0.74,-0.199,7.764,66094.797,201,114,117,358,0.431,0.788,0.849,0.7,,WHITE
10,58049,33.787,-84.406,245.438,0.77,-0.209,7.773,66094.797,201,117,118,0,0.42,0.788,0.85,0.787,,RED
10,58104,33.787,-84.406,246.015,0.76,-0.137,7.62,66094.81,200,121,126,356,0.396,0.784,0.821,0.162,,WHITE
10,58105,33.787,-84.406,245.937,0.77,-0.148,7.627,66094.81,202,123,128,356,0.392,0.792,0.821,0.247,,WHITE
10,58106,33.787,-84.406,245.861,0.77,-0.158,7.614,66094.81,246,249,254,218,0.031,0.996,0.81,0.329,,WHITE
10,58107,33.787,-84.406,245.783,0.77,-0.168,7.622,66094.81,202,124,123,0,0.392,0.792,0.81,0.413,,RED
10,58108,33.787,-84.406,245.708,0.77,-0.178,7.61,66094.81,219,173,193,334,0.212,0.859,0.8,0.495,,WHITE
10,58109,33.787,-84.406,245.628,0.78,-0.189,7.625,66094.81,218,132,131,0,0.4,0.855,0.8,0.581,,RED
10,58110,33.787,-84.406,245.553,0.74,-0.199,7.618,66094.81,202,120,126,356,0.408,0.792,0.79,0.662,,WHITE
10,58111,33.787,-84.406,245.476,0.77,-0.209,7.618,66094.81,202,115,117,358,0.431,0.792,0.78,0.746,,WHITE
10,58112,33.787,-84.406,245.399,0.77,-0.22,7.62,66094.81,207,119,121,358,0.424,0.812,0.781,0.829,,WHITE
10,58113,33.787,-84.406,245.319,0.71,-0.23,7.637,66094.81,234,206,217,336,0.122,0.918,0.781,0.916,,WHITE
10,58171,33.787,-84.406,246.04,0.76,-0.137,7.498,66094.823,199,121,123,358,0.392,0.78,0.774,0.135,,WHITE
10,58172,33.787,-84.406,245.965,0.76,-0.148,7.489,66094.824,197,117,121,358,0.408,0.773,0.762,0.216,,WHITE
10,58173,33.787,-84.406,245.887,0.77,-0.158,7.496,66094.824,243,234,226,28,0.071,0.953,0.762,0.301,,RED
10,58174,33.787,-84.406,245.813,0.77,-0.168,7.487,66094.824,246,249,253,214,0.027,0.992,0.751,0.381,,WHITE
10,58175,33.787,-84.406,245.733,0.77,-0.178,7.513,66094.824,244,248,255,218,0.043,1,0.75,0.468,,WHITE
10,58176,33.787,-84.406,245.662,0.78,-0.189,7.485,66094.824,227,231,243,226,0.067,0.953,0.74,0.544,,WHITE
10,58177,33.787,-84.406,245.585,0.78,-0.199,7.494,66094.824,227,232,250,226,0.09,0.98,0.74,0.628,,WHITE
10,58178,33.787,-84.406,245.511,0.76,-0.209,7.484,66094.824,204,117,119,358,0.427,0.8,0.732,0.708,,WHITE
10,58179,33.787,-84.406,245.437,0.76,-0.219,7.48,66094.824,203,117,116,0,0.427,0.796,0.721,0.788,,RED
10,58180,33.787,-84.406,245.358,0.76,-0.23,7.499,66094.824,206,119,121,358,0.424,0.808,0.721,0.873,,WHITE
10,58181,33.787,-84.406,245.285,0.76,-0.24,7.489,66094.824,207,126,124,2,0.4,0.812,0.714,0.952,,RED
10,58234,33.787,-84.406,246.137,0.74,-0.127,7.382,66094.837,192,120,134,348,0.376,0.753,0.728,0.03,,WHITE
10,58235,33.787,-84.406,246.064,0.77,-0.137,7.367,66094.837,197,114,118,358,0.42,0.773,0.715,0.109,,WHITE
10,58236,33.787,-84.406,245.991,0.75,-0.148,7.356,66094.837,199,118,120,358,0.408,0.78,0.702,0.188,,WHITE
10,58237,33.787,-84.406,245.916,0.75,-0.158,7.357,66094.837,202,124,129,356,0.384,0.792,0.702,0.269,,WHITE
10,58238,33.787,-84.406,245.84,0.75,-0.168,7.361,66094.837,204,128,135,354,0.373,0.8,0.702,0.352,,WHITE
10,58239,33.787,-84.406,245.766,0.75,-0.178,7.361,66094.837,236,188,185,4,0.216,0.925,0.691,0.432,,RED
10,58240,33.787,-84.406,245.692,0.77,-0.189,7.358,66094.837,245,238,241,334,0.027,0.961,0.68,0.512,,WHITE
10,58241,33.787,-84.406,245.615,0.77,-0.199,7.372,66094.837,214,145,141,4,0.341,0.839,0.68,0.595,,RED
10,58242,33.787,-84.406,245.544,0.77,-0.209,7.357,66094.837,208,121,124,358,0.42,0.816,0.67,0.672,,WHITE
10,58243,33.787,-84.406,245.472,0.77,-0.22,7.347,66094.837,206,120,117,2,0.431,0.808,0.661,0.75,,RED
10,58244,33.787,-84.406,245.399,0.77,-0.23,7.347,66094.837,206,120,117,2,0.431,0.808,0.664,0.829,,RED
10,58245,33.787,-84.406,245.322,0.76,-0.24,7.359,66094.837,210,133,134,0,0.369,0.824,0.664,0.912,,RED
10,58246,33.787,-84.406,245.244,0.63,-0.25,7.381,66094.837,223,150,151,0,0.325,0.875,0.664,0.997,,RED
10,58299,33.787,-84.406,246.163,0.53,-0.127,7.232,66094.85,195,134,143,352,0.314,0.765,0.668,0.002,,WHITE
10,58300,33.787,-84.406,246.091,0.78,-0.137,7.221,66094.85,198,115,117,358,0.42,0.776,0.655,0.08,,WHITE
10,58301,33.787,-84.406,246.015,0.76,-0.148,7.242,66094.85,195,114,117,358,0.416,0.765,0.655,0.162,,WHITE
10,58302,33.787,-84.406,245.945,0.75,-0.158,7.217,66094.85,200,120,124,358,0.4,0.784,0.643,0.238,,WHITE
10,58303,33.787,-84.406,245.871,0.76,-0.168,7.222,66094.85,251,235,228,18,0.09,0.984,0.643,0.318,,RED
10,58304,33.787,-84.406,245.803,0.76,-0.178,7.194,66094.85,211,154,177,336,0.271,0.827,0.621,0.392,,WHITE
10,58305,33.787,-84.406,245.725,0.78,-0.189,7.224,66094.85,209,152,177,334,0.275,0.82,0.632,0.476,,WHITE
10,58306,33.787,-84.406,245.652,0.78,-0.199,7.224,66094.85,206,151,168,342,0.267,0.808,0.62,0.555,,WHITE
10,58307,33.787,-84.406,245.58,0.78,-0.209,7.219,66094.85,248,246,255,254,0.035,1,0.622,0.633,,WHITE
10,58308,33.787,-84.406,245.506,0.77,-0.22,7.226,66094.85,211,119,124,356,0.435,0.827,0.611,0.713,,WHITE
10,58309,33.787,-84.406,245.435,0.77,-0.23,7.221,66094.85,205,119,116,2,0.435,0.804,0.602,0.79,,RED
